id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
62088,0.0,2012-11-12,Government Of Tanzania,0,Central government,33.13516587,-5.35145506,Msikitini,0,Lake Tanganyika,Nsololo Tankini,Tabora,14,3,Uyui,Goweko,0,True,GeoData Consultants Ltd,VWC,Nsololo water supply,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
56096,500.0,2013-02-27,Danida,906,DANIDA,35.98882173,-10.69730044,Kwa Banda,0,Ruvuma / Southern Coast,Mwema,Ruvuma,10,5,Namtumbo,Mkongo,150,True,GeoData Consultants Ltd,VWC,Njalamatata water gravity scheme,True,1983,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
68157,8000.0,2013-02-23,Mission,1458,Mission,35.28846601,-9.75709794,Kwa Tadei,0,Lake Nyasa,Mapinduzi B,Ruvuma,10,2,Songea Rural,Wino,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa wino,True,1997,submersible,submersible,submersible,vwc,user-group,pay annually,annually,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
38286,0.0,2013-04-04,Government Of Tanzania,839,Government,37.55399656,-3.38472737,Mama Lyimo,0,Pangani,Mtemboni,Kilimanjaro,3,4,Moshi Rural,Makuyuni,1,True,GeoData Consultants Ltd,Water authority,Mananga-himo pipeline,True,2011,gravity,gravity,gravity,water authority,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
66789,0.0,2011-07-08,National Rural,0,DWE,31.26966533,-2.64927044,Shuleni,0,Lake Tanganyika,Mbatama,Kagera,18,4,Biharamulo,Biharamulo Urban,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
51575,0.0,2011-07-14,Government Of Tanzania,0,DWE,30.94321086,-1.59330513,Kwateobadi,0,Lake Victoria,Igombe,Kagera,18,1,Karagwe,Kiruruma,0,True,GeoData Consultants Ltd,VWC,Nyamitoko  water,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
22274,0.0,2013-02-04,Care International,1384,Care international,34.42592008,-1.78644111,Gath Sancho,0,Lake Victoria,Sang'Anga,Mara,20,2,Serengeti,Nyamatare,180,True,GeoData Consultants Ltd,WUG,Care international,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
31160,0.0,2012-10-24,Government Of Tanzania,0,Government,33.68839027,-4.33261259,Shuleni,0,Internal,Mwazizi Center,Tabora,14,2,Igunga,Bukoko,0,True,GeoData Consultants Ltd,Other,,False,0,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
18514,0.0,2013-03-08,Government Of Tanzania,846,District council,37.63690484,-3.37227016,Shuleni,0,Pangani,Kastam,Kilimanjaro,3,1,Rombo,Mamsera,1,True,GeoData Consultants Ltd,Parastatal,,True,2008,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
74204,100.0,2011-03-14,Government Of Tanzania,2113,Commu,34.02818281,-9.28041915,none,0,Lake Nyasa,Mwela,Iringa,11,3,Makete,Iniho,0,True,GeoData Consultants Ltd,WUA,Iniho,False,1989,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
55665,0.0,2011-08-01,Kashwas,0,KASHWA,32.88105475,-3.23665641,Kwa Mchi,0,Lake Victoria,Ibinza,Mwanza,19,7,Missungwi,Nhundulu,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,functional
3518,0.0,2011-07-12,Hesawa,0,HESAWA,31.78873652,-2.44790146,Lubirizi,0,Lake Victoria,Kakanshe,Kagera,18,8,Chato,Kigongo,0,True,GeoData Consultants Ltd,WUA,,True,0,afridev,afridev,handpump,wua,user-group,pay monthly,monthly,salty,salty,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,functional
7415,0.0,2011-07-15,H,1230,H,32.9771906,-2.51661939,Kwa Buswelu B,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Buswelu,320,True,GeoData Consultants Ltd,VWC,,True,1986,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
35933,0.0,2011-03-10,Dhv,259,DWE,36.34194002,-8.28461418,Kwamadase,0,Rufiji,Mission,Morogoro,5,3,Kilombero,Mofu,600,True,GeoData Consultants Ltd,,,True,1997,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
68418,0.0,2012-10-12,Rwssp,0,EFAM,33.40337012,-4.13901459,Kwa Isanzule,0,Internal,Mwabalambu,Tabora,14,2,Igunga,Choma,0,True,GeoData Consultants Ltd,Water authority,RWSSP,False,0,other,other,other,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
3763,0.0,2013-03-07,Gtz,1306,Kiliwater,37.61299226,-3.2814219,Kwa Abiola,0,Pangani,Usesi,Kilimanjaro,3,1,Rombo,Mahida Holili,1,True,GeoData Consultants Ltd,Company,Mamsera water supply,True,2009,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
29594,0.0,2011-03-25,Water,0,Gover,36.44093427,-7.02899532,Theodory,0,Rufiji,Nyerere,Dodoma,1,1,Mpwapwa,Ipera,0,True,GeoData Consultants Ltd,VWC,Kiku,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
73286,0.0,2013-11-03,Oikos E.Afrika,1412,Community,36.85370742,-3.13820424,Ulkuwai,0,Internal,Kyamakata,Arusha,2,7,Meru,Ngarenanyuki,120,,GeoData Consultants Ltd,,Kyamakata Pumping water supply,True,2009,ksb,submersible,submersible,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
36373,0.0,2013-04-04,Government Of Tanzania,1256,DWE,37.34425866,-3.26207348,Zahanati,0,Pangani,Manushi,Kilimanjaro,3,4,Moshi Rural,Uru Kaskazini,1,True,GeoData Consultants Ltd,VWC,Msirwa pipeline,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
43801,0.0,2011-03-09,Amref,96,AMREF,39.01110946,-7.26134395,Kwa Ngonyo,0,Wami / Ruvu,Kikonga,Pwani,60,43,Mkuranga,Bupu,100,True,GeoData Consultants Ltd,VWC,,False,2006,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
39399,0.0,2013-02-14,Rwssp,0,DWE,0.0,-2e-08,Ilugala,0,Lake Victoria,Ilugala,Shinyanga,17,1,Bariadi,Somanda,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
5621,0.0,2011-04-13,World Bank,0,Wo,37.04549687,-6.17619083,Kwa Mangalimi,0,Wami / Ruvu,Mkambalani,Morogoro,5,1,Kilosa,Berega,270,True,GeoData Consultants Ltd,VWC,,True,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
60651,20.0,2013-01-20,Singida Yetu,1532,SINGIDA YETU,34.78469782,-4.84981656,Sasu Msikitini,0,Internal,Sasu,Singida,13,4,Singida Urban,Mungumaji,140,True,GeoData Consultants Ltd,VWC,,True,2009,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
24008,0.0,2012-10-25,Hsw,1254,HSW,33.82714804,-1.76290719,Kwa Mzee Kiumbe,0,Lake Victoria,Murutu,Mara,20,3,Musoma Rural,Kukirango,250,,GeoData Consultants Ltd,VWC,,True,1998,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
11101,50.0,2013-02-17,Mission,1011,DWE,35.45310866,-10.62762179,Kwa Ndimbo,0,Ruvuma / Southern Coast,Mianzini,Ruvuma,10,2,Songea Rural,Maposeni,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa peramiho,True,2009,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
73378,500.0,2013-02-07,Tasaf,597,TASAF,37.03473647,-10.80197798,Namba 1,0,Ruvuma / Southern Coast,Kijiweni,Ruvuma,10,1,Tunduru,Matemanga,1,True,GeoData Consultants Ltd,VWC,,False,2001,other - swn 81,other handpump,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
9314,0.0,2012-10-24,Dasp,0,DARDO,0.0,-2e-08,Amani,0,Lake Victoria,Nyankunzi,Shinyanga,17,1,Bariadi,Ikungulyabashashi,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
3381,0.0,2011-04-09,Government Of Tanzania,0,Government,33.31298578,-7.94304008,Shuleni,0,Lake Rukwa,Sokoine,Mbeya,12,1,Chunya,Mtanila,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
27250,0.0,2011-07-06,Hewasa,0,DWE,31.51759934,-1.59929504,Office Ya Kata,0,Lake Victoria,Rubale,Kagera,18,2,Bukoba Rural,Rubale,0,True,GeoData Consultants Ltd,VWC,OLD RUBALE WATER SUPPLY SCHEME,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
30051,0.0,2013-08-03,Oikos E.Afrika,1525,Community,36.89554966,-3.19890484,Justin,0,Pangani,Lendoiya,Arusha,2,7,Meru,Ngarenanyuki,130,True,GeoData Consultants Ltd,VWC,Ilesi gravity water supply,True,2009,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
40525,600.0,2013-01-28,Isf,804,DWE,29.73841582,-4.90282033,Msikitini,0,Lake Tanganyika,Bondo,Kigoma,16,3,Kigoma Rural,Simbo,185,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
57056,0.0,2013-03-16,0,53,0,39.11970133,-6.99928679,Kwa Mzee Mgwame,0,Wami / Ruvu,Mtaa Wa Yongwe,Dar es Salaam,7,2,Ilala,Chanika,100,,GeoData Consultants Ltd,WUG,,False,2000,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
985,0.0,2012-10-17,Twig,0,TWIG,32.12871193,-3.84593226,Kwa Nyendwa,0,Lake Tanganyika,Lyabukande,Shinyanga,17,3,Kahama,Idahina,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
9831,0.0,2012-10-12,Bfwd,0,BEMANDA,33.70636212,-3.86099194,Zahanati,0,Internal,Ikondo,Shinyanga,17,8,Kishapu,Kiloleli,0,False,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
13447,1000.0,2011-02-21,Idc,1793,DWE,35.46840267,-8.06023745,none,0,Rufiji,Mkaa,Iringa,11,1,Iringa Rural,Lumuli,1,True,GeoData Consultants Ltd,VWC,Ifunda,True,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
61021,0.0,2011-04-11,Danida,0,DANIDA,33.67142421,-8.94516686,Kwa Nazaleo Mondobola,0,Rufiji,Mazamu,Mbeya,12,2,Mbeya Rural,Ulenje,0,False,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
17439,0.0,2011-03-09,Government Of Tanzania,0,Gove,35.67164042,-6.36889807,Yared,0,Internal,Kaunda,Dodoma,1,6,Bahi,Chibelela,0,True,GeoData Consultants Ltd,VWC,Chib,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
59028,0.0,2011-07-17,Kkkt,0,KKKT,32.957097600000004,-8.95558737,Mbugani,0,Lake Rukwa,Izika,Mbeya,12,6,Mbozi,Igamba,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
28097,0.0,2011-04-15,,0,,33.82926919,-9.2176854,Kwa Chief Mwampetele,0,Lake Nyasa,Ngelenge,Mbeya,12,4,Rungwe,Lwangwa,0,True,GeoData Consultants Ltd,Water authority,K,,0,gravity,gravity,gravity,water authority,commercial,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
17621,50.0,2011-02-19,Government Of Tanzania,362,District Council,38.80364018,-7.2573348,Kwa Kirumbi,0,Wami / Ruvu,Ngongele B,Pwani,60,33,Kisarawe,Maneromango,500,True,GeoData Consultants Ltd,VWC,Natural spring,False,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
47584,1000.0,2013-02-15,Danida,987,DWE,35.67532342,-10.45313123,Kwa Samason,0,Lake Nyasa,Namikiga,Ruvuma,10,2,Songea Rural,Gumbiro,600,True,GeoData Consultants Ltd,VWC,,True,1993,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
24565,0.0,2011-04-08,Bsf,0,DWE,35.84745583,-4.53416799,Bwawani,0,Internal,Bwawani,Dodoma,1,1,Kondoa,Masange,0,True,GeoData Consultants Ltd,VWC,Mkek,False,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
71420,0.0,2012-10-20,Dwe,0,DWR,32.89982615,-4.17738057,Shule Ya Msingi,0,Lake Tanganyika,Itanana,Tabora,14,1,Nzega,Uduka,0,False,GeoData Consultants Ltd,VWC,Malolo dam,False,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,non functional
10432,0.0,2011-07-19,Rwssp,0,DWE,0.0,-2e-08,Mkombozi,0,Lake Victoria,Samu,Shinyanga,17,1,Bariadi,Mwaswale,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
23144,20.0,2011-03-08,Jica,376,JI,38.07746428,-6.00799259,Samkacha,0,Wami / Ruvu,Kwediyuwe,Pwani,6,1,Bagamoyo,Kibindu,2500,True,GeoData Consultants Ltd,VWC,,False,2008,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
68201,500.0,2013-03-04,District Council,1470,District Council,37.64686368,-3.69835481,Kwa Zahiri Ally,0,Pangani,Ndeme Magharibi,Kilimanjaro,3,2,Mwanga,Kighare,20,True,GeoData Consultants Ltd,WUA,Ilamalamsuka water supply,False,2005,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
50309,500.0,2011-03-07,Government Of Tanzania,889,DWE,36.68420842,-8.96851007,Kituo Cha Chipalamoto,0,Rufiji,Kibosho,Morogoro,5,4,Ulanga,Sali,60,True,GeoData Consultants Ltd,Water Board,Sali Wat,True,1980,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
47168,0.0,2012-12-23,Tasaf,0,DWE,0.0,-2e-08,Shimoni,0,Lake Victoria,Mwamanyiru,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
17569,50.0,2013-03-13,0,-23,0,39.35517325,-6.86048297,Kwa Yohana,0,Wami / Ruvu,Ungindoni,Dar es Salaam,7,3,Temeke,Mji Mwema,250,True,GeoData Consultants Ltd,WUG,,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
6983,0.0,2011-02-24,Government Of Tanzania,61,Tanzania Government,38.75705099,-6.87170752,Mfuru,0,Wami / Ruvu,Mfuru,Pwani,6,3,Kisarawe,Vihingo,500,True,GeoData Consultants Ltd,VWC,,False,2009,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
42737,0.0,2011-04-18,World Bank,0,MA,37.21780891,-6.52011957,Kwa Kikala,0,Wami / Ruvu,Msowero C,Morogoro,5,1,Kilosa,Msowero,123,True,GeoData Consultants Ltd,VWC,Ms,True,1984,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
64430,0.0,2011-07-11,Hesawa,0,DWE,31.10856068,-1.72859624,Kwagabiku,0,Lake Victoria,Chakahaya,Kagera,18,1,Karagwe,Nyaishozi,0,True,GeoData Consultants Ltd,WUA,Lukare  water sup,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
36457,50.0,2011-03-13,Private Individual,182,WU,38.34260002,-6.63475383,Kisange,0,Wami / Ruvu,Nmc,Pwani,6,1,Bagamoyo,Chalinze,30,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2010,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
34588,0.0,2011-03-20,Trc,158,TRC,38.17100764,-6.8384201,Shuleni,0,Wami / Ruvu,Lukosi,Morogoro,5,2,Morogoro Rural,Ngerengere,50,True,GeoData Consultants Ltd,VWC,,True,2008,other - play pump,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,functional needs repair
58597,30.0,2011-02-26,Jaica,49,JAICA,39.29444287,-6.97623168,Kwa Mjumbe Mkemi,0,Wami / Ruvu,Mwandege,Pwani,60,43,Mkuranga,Vikindu,6922,True,GeoData Consultants Ltd,VWC,,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
51471,500.0,2011-04-15,Rc Church,1963,ACRA,34.67614987,-9.24370194,Kwa Jacob Lilaula,0,Rufiji,Mlangali,Iringa,11,4,Njombe,Imalinyi,106,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
